ax,ay,az,gx,gy,gz,temperature,flame
7336.0,-1904.0,17176.0,-1233.0,-2235.0,-433.0,188.0,1.0
10752.0,-2192.0,17316.0,-888.0,-843.0,-662.0,217.0,1.0
8372.0,-1528.0,22568.0,-325.0,-307.0,-790.0,208.0,1.0
5264.0,-772.0,22160.0,-57.0,860.0,-748.0,204.0,1.0
708.0,-1656.0,27176.0,247.0,2073.0,-763.0,201.0,1.0
48.0,-2444.0,28492.0,-74.0,2538.0,-535.0,194.0,1.0
1852.0,-940.0,24388.0,-437.0,1544.0,-172.0,237.0,1.0
-13780.0,2804.0,7316.0,-573.0,277.0,546.0,198.0,1.0
-15292.0,2720.0,11676.0,-1045.0,-1867.0,840.0,208.0,1.0
-13044.0,3376.0,8400.0,-1912.0,-2136.0,738.0,194.0,1.0
-3928.0,1104.0,16704.0,-2379.0,-2215.0,387.0,234.0,1.0
5692.0,-876.0,7316.0,-2297.0,-1596.0,-99.0,198.0,1.0
4204.0,-1560.0,7084.0,-1803.0,-1796.0,-148.0,211.0,1.0
4700.0,-1752.0,18132.0,-1448.0,-2309.0,-333.0,192.0,1.0
6004.0,-1820.0,17808.0,-1011.0,-1289.0,-604.0,201.0,1.0
8052.0,-1672.0,18188.0,-621.0,-556.0,-776.0,227.0,1.0
5552.0,-2184.0,23460.0,-229.0,27.0,-780.0,201.0,1.0
5772.0,-1392.0,22148.0,-72.0,955.0,-780.0,205.0,1.0
4748.0,-504.0,23052.0,213.0,2159.0,-752.0,198.0,1.0
1680.0,-1492.0,25920.0,-75.0,2535.0,-533.0,194.0,1.0
-5536.0,-1060.0,18492.0,-383.0,1310.0,-118.0,231.0,1.0
-6960.0,-924.0,13372.0,-561.0,416.0,503.0,197.0,1.0
-7900.0,360.0,8288.0,-889.0,-1298.0,873.0,202.0,1.0
-10876.0,3340.0,8224.0,-1186.0,-2343.0,989.0,201.0,1.0
-7564.0,3668.0,7896.0,-1697.0,-2521.0,801.0,191.0,1.0
-6724.0,1940.0,9864.0,-2232.0,-2023.0,407.0,218.0,1.0
4232.0,-1044.0,7592.0,-2458.0,-1846.0,-5.0,207.0,1.0
4612.0,-1572.0,6544.0,-2128.0,-1619.0,-125.0,195.0,1.0
3804.0,-1416.0,8052.0,-1570.0,-2020.0,-260.0,205.0,1.0
7216.0,-1868.0,17480.0,-1151.0,-2017.0,-519.0,192.0,1.0
10568.0,-2064.0,17200.0,-805.0,-679.0,-727.0,234.0,1.0
8796.0,-1412.0,22512.0,-246.0,-68.0,-751.0,205.0,1.0
4924.0,-636.0,22680.0,34.0,1143.0,-791.0,214.0,1.0
800.0,-1876.0,27580.0,166.0,2402.0,-675.0,193.0,1.0
1676.0,-2636.0,27080.0,-266.0,2177.0,-379.0,203.0,1.0
-9760.0,1804.0,7552.0,-507.0,832.0,266.0,206.0,1.0
-15224.0,2584.0,7408.0,-724.0,-638.0,766.0,203.0,1.0
-15744.0,3556.0,10036.0,-1518.0,-2750.0,904.0,191.0,1.0
-7144.0,2188.0,8676.0,-2291.0,-1990.0,362.0,230.0,1.0
5424.0,-1548.0,6068.0,-2206.0,-1680.0,-130.0,188.0,1.0
3428.0,532.0,11664.0,-1473.0,-2328.0,-355.0,189.0,1.0
2620.0,-1372.0,20232.0,-933.0,-1031.0,-634.0,194.0,1.0
2584.0,-2036.0,27580.0,-260.0,-292.0,-817.0,203.0,1.0
7896.0,-1108.0,20168.0,115.0,1741.0,-742.0,216.0,1.0
1692.0,-1372.0,26052.0,-74.0,2556.0,-530.0,191.0,1.0
-8080.0,-1116.0,16148.0,-408.0,1079.0,67.0,219.0,1.0
-9980.0,1896.0,7796.0,-714.0,-399.0,728.0,194.0,1.0
-15428.0,2620.0,7492.0,-1364.0,-2545.0,971.0,188.0,1.0
-3772.0,1852.0,14372.0,-2051.0,-2198.0,581.0,189.0,1.0
4744.0,-632.0,8368.0,-2023.0,-1603.0,-118.0,200.0,1.0
2748.0,-1008.0,18048.0,-1572.0,-2073.0,-244.0,197.0,1.0
3948.0,-1852.0,19716.0,-1054.0,-1681.0,-558.0,200.0,1.0
6476.0,-1636.0,18244.0,-736.0,-591.0,-729.0,235.0,1.0
4296.0,-2204.0,26108.0,-368.0,-261.0,-758.0,207.0,1.0
5536.0,-1772.0,23340.0,-88.0,845.0,-789.0,202.0,1.0
6448.0,-1176.0,21216.0,167.0,1898.0,-729.0,214.0,1.0
1276.0,-1988.0,25036.0,78.0,2579.0,-600.0,195.0,1.0
-108.0,-644.0,23192.0,-272.0,1674.0,-279.0,214.0,1.0
-3280.0,-464.0,21244.0,-432.0,1019.0,92.0,231.0,1.0
-5760.0,-1056.0,17984.0,-564.0,406.0,491.0,197.0,1.0
-17136.0,3028.0,10048.0,-837.0,-1249.0,866.0,208.0,1.0
-14456.0,3500.0,9844.0,-1475.0,-2554.0,924.0,188.0,1.0
-8664.0,3604.0,7352.0,-2050.0,-2141.0,570.0,202.0,1.0
2912.0,868.0,11924.0,-2461.0,-1883.0,103.0,209.0,1.0
4632.0,-1496.0,6488.0,-2049.0,-1584.0,-167.0,201.0,1.0
4744.0,-1552.0,7032.0,-1588.0,-2140.0,-292.0,195.0,1.0
7056.0,-1964.0,17624.0,-1099.0,-1794.0,-538.0,199.0,1.0
10780.0,-2192.0,18004.0,-645.0,-511.0,-710.0,219.0,1.0
6816.0,-912.0,20824.0,-171.0,459.0,-787.0,200.0,1.0
1348.0,-1348.0,26140.0,189.0,2014.0,-721.0,202.0,1.0
648.0,-2616.0,27952.0,-242.0,2285.0,-410.0,196.0,1.0
1168.0,-568.0,21824.0,-481.0,1016.0,113.0,209.0,1.0
-15232.0,2572.0,8016.0,-805.0,-838.0,807.0,203.0,1.0
-14584.0,3280.0,9772.0,-1583.0,-2690.0,938.0,187.0,1.0
-5524.0,1792.0,9132.0,-2344.0,-2009.0,281.0,232.0,1.0
5656.0,-1400.0,6492.0,-2299.0,-1758.0,-86.0,193.0,1.0
2816.0,404.0,12984.0,-1522.0,-2205.0,-327.0,194.0,1.0
3268.0,-1368.0,19704.0,-942.0,-1101.0,-624.0,202.0,1.0
3836.0,-1940.0,27096.0,-405.0,-349.0,-782.0,206.0,1.0
6780.0,-1168.0,21068.0,51.0,1319.0,-753.0,210.0,1.0
2896.0,-1028.0,24432.0,80.0,2557.0,-646.0,196.0,1.0
-6896.0,-1044.0,16348.0,-380.0,1600.0,-170.0,236.0,1.0
-9836.0,1228.0,8712.0,-581.0,169.0,649.0,188.0,1.0
-15760.0,2844.0,8240.0,-1173.0,-2324.0,985.0,201.0,1.0
-4752.0,2032.0,15172.0,-1929.0,-2319.0,676.0,196.0,1.0
4.0,752.0,14664.0,-2453.0,-1902.0,102.0,211.0,1.0
4224.0,-952.0,7408.0,-2121.0,-1618.0,-139.0,198.0,1.0
4628.0,-1644.0,7012.0,-1549.0,-2117.0,-293.0,197.0,1.0
8608.0,-1784.0,16940.0,-986.0,-1462.0,-569.0,200.0,1.0
10304.0,-1520.0,20536.0,-479.0,-349.0,-798.0,211.0,1.0
5176.0,-468.0,22124.0,-86.0,816.0,-778.0,201.0,1.0
860.0,-1824.0,27124.0,183.0,2047.0,-743.0,203.0,1.0
1196.0,-2604.0,26972.0,-192.0,2346.0,-427.0,190.0,1.0
360.0,-760.0,23188.0,-427.0,1164.0,-21.0,223.0,1.0
-14736.0,3484.0,8152.0,-534.0,292.0,565.0,192.0,1.0
-17304.0,3292.0,10236.0,-971.0,-1860.0,904.0,203.0,1.0
-13592.0,3364.0,8764.0,-1630.0,-2549.0,855.0,194.0,1.0
80.0,684.0,14768.0,-2377.0,-1970.0,264.0,232.0,1.0
3348.0,108.0,8376.0,-2347.0,-1874.0,-62.0,201.0,1.0
5316.0,-1448.0,6908.0,-1814.0,-1546.0,-191.0,212.0,1.0
4320.0,-328.0,8924.0,-1487.0,-1999.0,-465.0,194.0,1.0
12224.0,-2660.0,17756.0,-887.0,-727.0,-714.0,216.0,1.0
5084.0,-2300.0,26216.0,-155.0,-176.0,-776.0,207.0,1.0
2768.0,-2276.0,26296.0,68.0,1155.0,-750.0,218.0,1.0
920.0,-1844.0,26884.0,185.0,2378.0,-689.0,192.0,1.0
1404.0,-1236.0,25512.0,-318.0,2010.0,-262.0,208.0,1.0
-2064.0,-220.0,19940.0,-510.0,791.0,192.0,211.0,1.0
-14708.0,3064.0,8040.0,-671.0,-426.0,688.0,190.0,1.0
-14904.0,3284.0,11908.0,-1286.0,-2202.0,878.0,202.0,1.0
-11924.0,3196.0,7756.0,-1919.0,-2034.0,729.0,200.0,1.0
-1460.0,496.0,14632.0,-2291.0,-2153.0,295.0,225.0,1.0
-416.0,-348.0,7824.0,-2193.0,-2304.0,-56.0,195.0,1.0
5988.0,-1000.0,8576.0,-1648.0,-1766.0,-267.0,209.0,1.0
11584.0,-1844.0,16804.0,-1156.0,-1384.0,-622.0,200.0,1.0
7496.0,-2252.0,24884.0,-343.0,-393.0,-780.0,210.0,1.0
1708.0,-2404.0,26876.0,62.0,976.0,-795.0,222.0,1.0
916.0,-2592.0,26680.0,232.0,2418.0,-731.0,191.0,1.0
-1924.0,-356.0,20396.0,-371.0,1683.0,-134.0,234.0,1.0
-9320.0,-1120.0,14132.0,-610.0,130.0,565.0,183.0,1.0
-11196.0,3388.0,7928.0,-1430.0,-2286.0,902.0,199.0,1.0
-4860.0,2100.0,11768.0,-2220.0,-2039.0,633.0,200.0,1.0
-1700.0,604.0,13440.0,-2335.0,-2604.0,103.0,205.0,1.0
5896.0,584.0,10108.0,-1904.0,-1911.0,-152.0,218.0,1.0
4412.0,-1592.0,19304.0,-1419.0,-1953.0,-495.0,190.0,1.0
7632.0,-2012.0,17908.0,-867.0,-753.0,-724.0,231.0,1.0
3048.0,-1880.0,26128.0,-195.0,-177.0,-811.0,203.0,1.0
7740.0,-1400.0,20772.0,64.0,1313.0,-808.0,219.0,1.0
6560.0,-916.0,20908.0,299.0,2334.0,-731.0,189.0,1.0
-4096.0,-240.0,20048.0,-242.0,2130.0,-348.0,193.0,1.0
-8312.0,-1008.0,15840.0,-516.0,983.0,76.0,214.0,1.0
-11620.0,752.0,11704.0,-660.0,-294.0,644.0,186.0,1.0
-14048.0,3236.0,6820.0,-1256.0,-2236.0,873.0,199.0,1.0
-3384.0,2260.0,12972.0,-2130.0,-1931.0,551.0,198.0,1.0
-628.0,900.0,15176.0,-2504.0,-1770.0,-11.0,208.0,1.0
4224.0,-152.0,10016.0,-1954.0,-1609.0,-133.0,201.0,1.0
2216.0,-1124.0,17036.0,-1538.0,-2220.0,-291.0,196.0,1.0
3932.0,-1896.0,18588.0,-993.0,-1560.0,-600.0,194.0,1.0
6532.0,-2056.0,17460.0,-741.0,-660.0,-722.0,232.0,1.0
4136.0,-2408.0,26036.0,-256.0,-97.0,-791.0,203.0,1.0
6024.0,-1748.0,22704.0,-55.0,930.0,-789.0,202.0,1.0
7168.0,-1004.0,21004.0,180.0,1949.0,-769.0,205.0,1.0
1868.0,-1876.0,24772.0,-37.0,2639.0,-550.0,194.0,1.0
-8.0,-432.0,22096.0,-340.0,1769.0,-261.0,216.0,1.0
-3812.0,-888.0,18768.0,-382.0,1183.0,70.0,217.0,1.0
-6648.0,-952.0,14116.0,-619.0,188.0,630.0,185.0,1.0
-14720.0,3788.0,9396.0,-1054.0,-1914.0,944.0,204.0,1.0
-7864.0,3596.0,7928.0,-1750.0,-2518.0,812.0,194.0,1.0
-4544.0,2456.0,13404.0,-2426.0,-2003.0,205.0,213.0,1.0
4692.0,-1480.0,7708.0,-2141.0,-1621.0,-129.0,201.0,1.0
2472.0,-188.0,14212.0,-1447.0,-2320.0,-357.0,192.0,1.0
3096.0,-1448.0,19580.0,-951.0,-1113.0,-644.0,201.0,1.0
3528.0,-1788.0,27912.0,-548.0,-502.0,-752.0,212.0,1.0
4380.0,-2224.0,25484.0,-76.0,622.0,-805.0,196.0,1.0
6772.0,-1064.0,21236.0,115.0,1862.0,-751.0,213.0,1.0
1660.0,-1996.0,24956.0,47.0,2642.0,-638.0,197.0,1.0
476.0,-484.0,22612.0,-330.0,1800.0,-286.0,184.0,1.0
-2604.0,-512.0,20404.0,-461.0,1093.0,103.0,223.0,1.0
-5524.0,-1116.0,18144.0,-552.0,422.0,523.0,194.0,1.0
-16960.0,2380.0,9336.0,-865.0,-1465.0,940.0,200.0,1.0
-16552.0,3548.0,10096.0,-1322.0,-2443.0,980.0,199.0,1.0
-5032.0,1692.0,15652.0,-1832.0,-2342.0,676.0,197.0,1.0
-3740.0,444.0,15672.0,-2315.0,-1840.0,266.0,233.0,1.0
-372.0,508.0,14552.0,-2458.0,-1775.0,-7.0,204.0,1.0
2960.0,1032.0,12228.0,-2162.0,-1634.0,-128.0,196.0,1.0
2864.0,-356.0,13664.0,-1567.0,-1957.0,-261.0,206.0,1.0
2536.0,-1188.0,17992.0,-1150.0,-2123.0,-539.0,194.0,1.0
6916.0,-1324.0,25464.0,-799.0,-704.0,-708.0,232.0,1.0
3796.0,-1968.0,27228.0,-314.0,-299.0,-770.0,202.0,1.0
5024.0,-1944.0,23564.0,10.0,1138.0,-793.0,215.0,1.0
7156.0,-692.0,20868.0,188.0,2388.0,-696.0,193.0,1.0
44.0,-424.0,22808.0,-216.0,2320.0,-418.0,198.0,1.0
-4460.0,-700.0,18580.0,-384.0,1241.0,8.0,231.0,1.0
-6888.0,-868.0,13932.0,-545.0,494.0,498.0,196.0,1.0
-8776.0,192.0,9416.0,-862.0,-1282.0,851.0,201.0,1.0
-10576.0,3300.0,7836.0,-1340.0,-2483.0,972.0,171.0,1.0
-7656.0,3200.0,8616.0,-1892.0,-2364.0,666.0,197.0,1.0
-6908.0,1496.0,10696.0,-2329.0,-1867.0,248.0,236.0,1.0
4140.0,-1176.0,7684.0,-2384.0,-1765.0,-72.0,205.0,1.0
4576.0,-1728.0,6712.0,-2071.0,-1564.0,-132.0,204.0,1.0
4336.0,-1732.0,7524.0,-1572.0,-2045.0,-325.0,209.0,1.0
4512.0,-2128.0,19580.0,-1236.0,-2239.0,-475.0,192.0,1.0
8060.0,-1760.0,18220.0,-788.0,-716.0,-705.0,227.0,1.0
10324.0,-1548.0,19408.0,-380.0,-222.0,-806.0,206.0,1.0
6760.0,-652.0,20704.0,-35.0,945.0,-793.0,204.0,1.0
3752.0,-400.0,23080.0,185.0,2224.0,-710.0,206.0,1.0
888.0,-1536.0,26528.0,-94.0,2549.0,-514.0,196.0,1.0
-5356.0,-880.0,17496.0,-310.0,1688.0,-236.0,210.0,1.0
-7152.0,-732.0,13472.0,-427.0,1044.0,177.0,206.0,1.0
-9420.0,728.0,9312.0,-674.0,-477.0,777.0,188.0,1.0
-13508.0,3488.0,8196.0,-1109.0,-2101.0,922.0,206.0,1.0
-6460.0,1540.0,10744.0,-1731.0,-2548.0,766.0,194.0,1.0
-4544.0,1612.0,15508.0,-2411.0,-2038.0,219.0,229.0,1.0
5424.0,-284.0,8980.0,-2114.0,-1876.0,-72.0,196.0,1.0
3952.0,-1256.0,14624.0,-1621.0,-1919.0,-267.0,200.0,1.0
5052.0,-1068.0,19932.0,-1101.0,-1334.0,-645.0,197.0,1.0
2104.0,-2168.0,27192.0,-431.0,-418.0,-785.0,209.0,1.0
6656.0,-1188.0,21256.0,-51.0,772.0,-762.0,208.0,1.0
5004.0,-1176.0,21900.0,272.0,2297.0,-733.0,191.0,1.0
-224.0,-1900.0,27800.0,-305.0,2117.0,-312.0,200.0,1.0
-10296.0,-72.0,11904.0,-563.0,635.0,461.0,202.0,1.0
-13428.0,3336.0,6212.0,-945.0,-1584.0,880.0,213.0,1.0
-14388.0,3020.0,11628.0,-1621.0,-2420.0,851.0,194.0,1.0
-3084.0,536.0,15228.0,-2373.0,-1896.0,428.0,236.0,1.0
-1228.0,1172.0,11964.0,-2179.0,-2275.0,-66.0,199.0,1.0
3844.0,-1004.0,8076.0,-1698.0,-1831.0,-198.0,206.0,1.0
8248.0,-2196.0,16784.0,-1143.0,-1630.0,-641.0,200.0,1.0
11548.0,-2332.0,18024.0,-481.0,-467.0,-798.0,213.0,1.0
6260.0,-828.0,21360.0,16.0,719.0,-810.0,204.0,1.0
1748.0,-1344.0,25864.0,269.0,2252.0,-698.0,193.0,1.0
612.0,-2060.0,27016.0,-263.0,2310.0,-317.0,192.0,1.0
-1412.0,-416.0,17232.0,-571.0,455.0,383.0,198.0,1.0
-12212.0,3952.0,9032.0,-1090.0,-1833.0,837.0,192.0,1.0
-10832.0,3520.0,8676.0,-1923.0,-2315.0,772.0,198.0,1.0
-3556.0,2380.0,12104.0,-2405.0,-2066.0,281.0,222.0,1.0
5184.0,-684.0,8448.0,-2092.0,-2108.0,-84.0,198.0,1.0
5828.0,548.0,9320.0,-1633.0,-1820.0,-331.0,202.0,1.0
4288.0,-1792.0,17084.0,-1213.0,-1711.0,-590.0,196.0,1.0
5048.0,-2736.0,26572.0,-575.0,-516.0,-751.0,219.0,1.0
2456.0,-1852.0,26468.0,-33.0,545.0,-790.0,200.0,1.0
7484.0,-1052.0,20184.0,269.0,2058.0,-731.0,195.0,1.0
444.0,-40.0,20808.0,-116.0,2420.0,-427.0,198.0,1.0
-9188.0,-1124.0,15448.0,-459.0,1000.0,154.0,209.0,1.0
-11952.0,2092.0,8664.0,-829.0,-1275.0,813.0,201.0,1.0
-6164.0,2036.0,10700.0,-1733.0,-2526.0,815.0,194.0,1.0
-2508.0,1924.0,13544.0,-2385.0,-1857.0,403.0,230.0,1.0
-848.0,1076.0,14844.0,-2249.0,-2346.0,-41.0,196.0,1.0
3872.0,-1628.0,16656.0,-1743.0,-1747.0,-272.0,209.0,1.0
6396.0,-1992.0,17768.0,-1184.0,-1549.0,-641.0,200.0,1.0
11592.0,-2476.0,18516.0,-414.0,-340.0,-802.0,207.0,1.0
6088.0,-1048.0,21752.0,148.0,1318.0,-732.0,196.0,1.0
44.0,-1736.0,27148.0,10.0,2499.0,-516.0,191.0,1.0
1236.0,-220.0,21876.0,-436.0,1251.0,102.0,218.0,1.0
-13848.0,3588.0,8632.0,-818.0,-1157.0,830.0,206.0,1.0
-10136.0,3508.0,8480.0,-1845.0,-2443.0,809.0,193.0,1.0
-2080.0,2300.0,12220.0,-2517.0,-2111.0,184.0,207.0,1.0
5180.0,704.0,12392.0,-1805.0,-1881.0,-251.0,203.0,1.0
5828.0,-1564.0,18872.0,-1204.0,-1596.0,-625.0,202.0,1.0
11632.0,-2392.0,18800.0,-210.0,-117.0,-817.0,204.0,1.0
4224.0,-1776.0,23668.0,305.0,1889.0,-755.0,215.0,1.0
596.0,-2148.0,26540.0,-261.0,2271.0,-366.0,212.0,1.0
-5024.0,-912.0,14612.0,-675.0,-207.0,665.0,188.0,1.0
-12128.0,3484.0,7572.0,-1524.0,-2631.0,989.0,190.0,1.0
-3236.0,3068.0,13304.0,-2434.0,-1952.0,389.0,231.0,1.0
-1820.0,1116.0,9812.0,-1992.0,-2191.0,-84.0,204.0,1.0
6532.0,-2080.0,17948.0,-1341.0,-1868.0,-534.0,192.0,1.0
10436.0,-2804.0,21476.0,-427.0,-211.0,-771.0,206.0,1.0
2632.0,-2044.0,25772.0,303.0,1841.0,-760.0,208.0,1.0
176.0,-424.0,24324.0,-190.0,2406.0,-392.0,182.0,1.0
-7860.0,-1040.0,12932.0,-581.0,477.0,462.0,195.0,1.0
-15596.0,2944.0,8548.0,-1289.0,-2345.0,955.0,192.0,1.0
-2884.0,2020.0,13560.0,-2258.0,-1962.0,582.0,216.0,1.0
-1740.0,1264.0,11508.0,-2218.0,-2387.0,-11.0,194.0,1.0
4700.0,-524.0,9396.0,-1670.0,-1948.0,-331.0,196.0,1.0
11816.0,-1760.0,16608.0,-1049.0,-1121.0,-691.0,207.0,1.0
7628.0,-2596.0,24372.0,-241.0,-201.0,-784.0,205.0,1.0
3904.0,-1620.0,23452.0,181.0,1569.0,-773.0,208.0,1.0
32.0,-2136.0,26840.0,185.0,2603.0,-645.0,193.0,1.0
948.0,-356.0,23268.0,-333.0,1760.0,-166.0,232.0,1.0
-5832.0,-624.0,15828.0,-573.0,367.0,479.0,196.0,1.0
-13660.0,3868.0,10228.0,-1052.0,-1805.0,833.0,204.0,1.0
-9372.0,3476.0,8616.0,-1952.0,-2158.0,752.0,198.0,1.0
-3352.0,2016.0,11832.0,-2417.0,-2121.0,260.0,223.0,1.0
4964.0,-636.0,7516.0,-2143.0,-2164.0,-17.0,198.0,1.0
5412.0,-584.0,8300.0,-1732.0,-1830.0,-251.0,203.0,1.0
4368.0,156.0,11764.0,-1435.0,-1961.0,-470.0,195.0,1.0
11168.0,-2604.0,19260.0,-920.0,-896.0,-683.0,228.0,1.0
6504.0,-2256.0,25080.0,-325.0,-366.0,-770.0,213.0,1.0
2928.0,-2684.0,27384.0,-95.0,485.0,-780.0,200.0,1.0
2228.0,-1316.0,25724.0,209.0,1737.0,-749.0,212.0,1.0
340.0,-1992.0,26564.0,117.0,2636.0,-584.0,197.0,1.0
2080.0,-1428.0,24984.0,-348.0,1862.0,-193.0,232.0,1.0
-12588.0,2652.0,7604.0,-598.0,435.0,458.0,195.0,1.0
-14688.0,2780.0,8032.0,-914.0,-1540.0,867.0,215.0,1.0
-13972.0,3812.0,9804.0,-1672.0,-2475.0,828.0,190.0,1.0
-796.0,340.0,14812.0,-2408.0,-1851.0,440.0,233.0,1.0
-832.0,-1004.0,8160.0,-2276.0,-2459.0,50.0,195.0,1.0
5384.0,-784.0,9088.0,-1768.0,-1878.0,-234.0,203.0,1.0
4468.0,-1452.0,15372.0,-1188.0,-1579.0,-632.0,196.0,1.0
4848.0,-2896.0,26168.0,-366.0,-248.0,-816.0,209.0,1.0
4040.0,-1608.0,24392.0,77.0,1068.0,-808.0,222.0,1.0
6068.0,-1140.0,21884.0,190.0,2595.0,-614.0,186.0,1.0
-5488.0,-752.0,14976.0,-428.0,1667.0,-86.0,227.0,1.0
-12612.0,836.0,11092.0,-617.0,-128.0,625.0,188.0,1.0
-14436.0,2796.0,7800.0,-1428.0,-2500.0,923.0,193.0,1.0
-2660.0,2604.0,13396.0,-2182.0,-1908.0,563.0,204.0,1.0
-1076.0,552.0,15548.0,-2368.0,-2376.0,88.0,207.0,1.0
-1324.0,140.0,8744.0,-2021.0,-1976.0,-73.0,197.0,1.0
4552.0,-1348.0,18772.0,-1606.0,-1928.0,-326.0,198.0,1.0
6608.0,-1640.0,18336.0,-1189.0,-1590.0,-638.0,198.0,1.0
11352.0,-1776.0,17192.0,-612.0,-532.0,-791.0,223.0,1.0
5660.0,-1608.0,22888.0,-56.0,249.0,-804.0,197.0,1.0
6736.0,-776.0,20660.0,181.0,1725.0,-734.0,208.0,1.0
2568.0,-1440.0,25024.0,210.0,2527.0,-614.0,195.0,1.0
-7876.0,-568.0,15824.0,-392.0,1744.0,-130.0,233.0,1.0
-11896.0,212.0,11712.0,-597.0,61.0,578.0,196.0,1.0
-14704.0,3204.0,7344.0,-1135.0,-2048.0,879.0,203.0,1.0
-3344.0,2904.0,12932.0,-1987.0,-2248.0,760.0,193.0,1.0
-336.0,632.0,14768.0,-2447.0,-2335.0,183.0,206.0,1.0
576.0,-1436.0,9100.0,-1970.0,-1964.0,-115.0,208.0,1.0
8756.0,-2188.0,16832.0,-1405.0,-1897.0,-560.0,190.0,1.0
10604.0,-2868.0,20684.0,-574.0,-445.0,-780.0,227.0,1.0
2388.0,-3188.0,26964.0,-22.0,402.0,-842.0,195.0,1.0
5516.0,-1732.0,23200.0,344.0,2281.0,-705.0,195.0,1.0
1180.0,140.0,21620.0,-247.0,2317.0,-345.0,208.0,1.0
-7252.0,-980.0,14080.0,-556.0,598.0,399.0,195.0,1.0
-14080.0,2348.0,10104.0,-1049.0,-1923.0,865.0,201.0,1.0
-5136.0,2268.0,12660.0,-2135.0,-2157.0,678.0,198.0,1.0
-956.0,84.0,14260.0,-2333.0,-2378.0,175.0,201.0,1.0
-1668.0,-852.0,8800.0,-1882.0,-1906.0,-176.0,224.0,1.0
6336.0,-1840.0,18512.0,-1398.0,-1954.0,-571.0,191.0,1.0
11984.0,-2660.0,18516.0,-583.0,-303.0,-825.0,212.0,1.0
3296.0,-3128.0,26952.0,86.0,906.0,-779.0,214.0,1.0
-496.0,-2280.0,27404.0,284.0,2508.0,-622.0,182.0,1.0
-240.0,156.0,20836.0,-433.0,1753.0,-105.0,229.0,1.0
-8956.0,-1072.0,12852.0,-663.0,-612.0,691.0,192.0,1.0
-10088.0,3612.0,8980.0,-1454.0,-2577.0,964.0,190.0,1.0
-2848.0,2992.0,13092.0,-2449.0,-1881.0,477.0,230.0,1.0
-584.0,1524.0,13076.0,-2192.0,-2378.0,-40.0,194.0,1.0
4492.0,-1440.0,18488.0,-1658.0,-1952.0,-350.0,187.0,1.0
9752.0,-1956.0,16712.0,-913.0,-968.0,-720.0,196.0,1.0
10556.0,-2932.0,20712.0,-267.0,-190.0,-814.0,199.0,1.0
5892.0,-1156.0,21852.0,166.0,1526.0,-772.0,203.0,1.0
564.0,-1684.0,26752.0,166.0,2533.0,-568.0,188.0,1.0
384.0,-716.0,25360.0,-462.0,1511.0,-46.0,225.0,1.0
-14740.0,2844.0,8032.0,-724.0,-543.0,675.0,191.0,1.0
-13560.0,3608.0,7920.0,-1485.0,-2513.0,930.0,188.0,1.0
-6348.0,2020.0,12000.0,-2349.0,-1811.0,511.0,227.0,1.0
4824.0,-724.0,9428.0,-2262.0,-2495.0,-8.0,193.0,1.0
5108.0,-620.0,13284.0,-1618.0,-1888.0,-319.0,195.0,1.0
5996.0,-1664.0,18672.0,-1013.0,-1130.0,-739.0,208.0,1.0
3132.0,-1552.0,25024.0,-225.0,-84.0,-831.0,196.0,1.0
6460.0,-1328.0,21412.0,260.0,1971.0,-745.0,208.0,1.0
-456.0,-2344.0,27464.0,-162.0,2380.0,-429.0,195.0,1.0
-684.0,-8.0,20312.0,-503.0,855.0,311.0,199.0,1.0
-13352.0,4116.0,9656.0,-834.0,-1511.0,818.0,215.0,1.0
-10008.0,3540.0,8864.0,-1820.0,-2370.0,796.0,193.0,1.0
-3404.0,2996.0,13304.0,-2419.0,-2264.0,256.0,213.0,1.0
5844.0,-416.0,9088.0,-1925.0,-1992.0,-106.0,203.0,1.0
4104.0,-1924.0,17172.0,-1477.0,-2029.0,-453.0,187.0,1.0
6932.0,-1752.0,18272.0,-882.0,-786.0,-709.0,228.0,1.0
2500.0,-1716.0,25988.0,-183.0,-139.0,-795.0,200.0,1.0
6756.0,-1244.0,21256.0,108.0,1406.0,-792.0,195.0,1.0
4536.0,-1572.0,22452.0,158.0,2546.0,-589.0,192.0,1.0
-5960.0,-636.0,15096.0,-412.0,1604.0,-71.0,231.0,1.0
-11600.0,256.0,12008.0,-602.0,133.0,544.0,193.0,1.0
-14552.0,3244.0,6680.0,-1131.0,-2085.0,898.0,206.0,1.0
-3372.0,2892.0,13072.0,-1967.0,-2254.0,698.0,194.0,1.0
-180.0,672.0,14388.0,-2411.0,-2371.0,213.0,202.0,1.0
-136.0,-1476.0,8728.0,-2015.0,-1979.0,-97.0,208.0,1.0
7012.0,-2068.0,18200.0,-1425.0,-1967.0,-499.0,188.0,1.0
11776.0,-2344.0,18268.0,-714.0,-540.0,-757.0,231.0,1.0
5104.0,-2940.0,26324.0,-115.0,-8.0,-823.0,188.0,1.0
3080.0,-1544.0,25696.0,200.0,1748.0,-754.0,211.0,1.0
340.0,-2480.0,26644.0,101.0,2633.0,-569.0,190.0,1.0
140.0,48.0,20924.0,-369.0,1688.0,-119.0,227.0,1.0
-7724.0,-692.0,15912.0,-604.0,182.0,557.0,195.0,1.0
-13900.0,3948.0,9768.0,-1078.0,-1889.0,885.0,204.0,1.0
-9108.0,3152.0,8620.0,-1839.0,-2336.0,766.0,196.0,1.0
