ax,ay,az,gx,gy,gz,temp,flame,label
11624,32767.0,32767.0,-1492.0,-4962.0,421.0,158.0,1.0,0
-8744,5360.0,-6920.0,1230.0,3382.0,499.0,155.0,1.0,0
-16016,-23912.0,32767.0,-1783.0,-778.0,-815.0,102.0,1.0,0
-26152,-248.0,-4584.0,-249.0,719.0,-1305.0,112.0,1.0,0
32552,-32768.0,-13376.0,-3670.0,-2962.0,490.0,143.0,1.0,0
-17512,23464.0,26688.0,-1191.0,-678.0,1020.0,86.0,1.0,0
28360,-4128.0,32767.0,-1449.0,-3456.0,150.0,126.0,1.0,0
-19200,8952.0,-13040.0,2531.0,-26625.0,-1.0,88.0,1.0,0
-856,-32768.0,-12656.0,-1999.0,-1919.0,-1143.0,87.0,1.0,0
-26728,-2440.0,6752.0,-759.0,-262.0,-1170.0,123.0,1.0,0
5608,4352.0,-3742.0,858.0,0.0,0.0,96.0,1.0,0
512,-3696.0,6056.0,-1053.0,-2303.0,1173.0,96.0,1.0,0
-15664,-10552.0,32767.0,-1240.0,-1574.0,202.0,136.0,1.0,0
-6696,-27568.0,32767.0,-642.0,756.0,-771.0,159.0,1.0,0
-32768,4864.0,-2256.0,-266.0,561.0,-1284.0,112.0,1.0,0
32767,32767.0,-32768.0,-2418.0,-2442.0,17.0,174.0,1.0,0
-16856,18368.0,32767.0,-1292.0,-618.0,986.0,116.0,1.0,0
30544,-4752.0,32767.0,-1499.0,-3594.0,165.0,96.0,1.0,0
64,19976.0,1016.0,1682.0,3772.0,-516.0,136.0,1.0,0
18208,13176.0,-960.0,-1233.0,-891.0,-1601.0,136.0,1.0,0
32767,32767.0,-32768.0,-2310.0,-2311.0,-213.0,151.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0
3248,-3536.0,32767.0,-744.0,-3785.0,1082.0,144.0,1.0,0
-3368,-7968.0,4464.0,16.0,829.0,309.0,142.0,1.0,0
-96,-4504.0,-3928.0,1714.0,3940.0,-392.0,136.0,1.0,0
1216,-32768.0,-15320.0,-2240.0,-1029.0,-1039.0,106.0,1.0,0
-10272,-9480.0,3472.0,-645.0,-269.0,-1015.0,135.0,1.0,0
-32768,8728.0,32767.0,-2990.0,194.0,797.0,134.0,1.0,0
4488,32767.0,32767.0,-1093.0,-4757.0,479.0,143.0,1.0,0
-29808,10968.0,2544.0,2413.0,4889.0,55.0,108.0,1.0,0
-27888,24936.0,32767.0,-1110.0,-709.0,-1694.0,143.0,1.0,0
8552,-31424.0,2520.0,-4024.0,-2179.0,707.0,106.0,1.0,0
-3320,-11328.0,32767.0,-1027.0,-3261.0,1004.0,108.0,1.0,0
-30152,16328.0,-9232.0,2214.0,4816.0,416.0,112.0,1.0,0
29488,5768.0,616.0,-1339.0,-916.0,-1578.0,136.0,1.0,0
-15824,-11256.0,2608.0,-3899.0,-2111.0,869.0,133.0,1.0,0
32767,-18192.0,14528.0,-2172.0,-5432.0,270.0,122.0,1.0,0
-7328,17952.0,7000.0,2010.0,4316.0,-425.0,140.0,1.0,0
9800,31352.0,26104.0,-1384.0,-401.0,-1779.0,143.0,1.0,0
31312,30920.0,-10400.0,-1601.0,-1901.0,-309.0,120.0,1.0,0
-22304,-4168.0,32767.0,-2296.0,174.0,889.0,129.0,1.0,0
-7936,10432.0,32767.0,-681.0,-7681.0,-1.0,112.0,1.0,0
-6608,-464.0,1520.0,242.0,1256.0,236.0,128.0,1.0,0
-1336,6008.0,32767.0,452.0,2638.0,-802.0,142.0,1.0,0
-32768,-6296.0,3312.0,-470.0,974.0,-1444.0,128.0,1.0,0
-32768,9320.0,32767.0,-2687.0,809.0,544.0,132.0,1.0,0
32767,-12424.0,24760.0,-1507.0,-3851.0,242.0,100.0,1.0,0
-9232,-32768.0,32767.0,-1255.0,-240.0,-707.0,122.0,1.0,0
32767,32767.0,-32768.0,-2653.0,-1928.0,-596.0,139.0,1.0,0
5616,-19800.0,14056.0,-1094.0,-3497.0,871.0,88.0,1.0,0
-27360,9920.0,-480.0,2160.0,4645.0,293.0,118.0,1.0,0
15776,29328.0,21696.0,-1154.0,-700.0,-1599.0,143.0,1.0,0
13640,-31552.0,7216.0,-3990.0,-2632.0,752.0,127.0,1.0,0
15216,19704.0,29008.0,-1691.0,-5274.0,420.0,152.0,1.0,0
-19168,8440.0,-3616.0,2559.0,5146.0,-93.0,130.0,1.0,0
20880,-32768.0,-24488.0,-2094.0,-1299.0,-1477.0,124.0,1.0,0
32767,9168.0,-32768.0,-3481.0,-2880.0,317.0,137.0,1.0,0
1368,-11216.0,32767.0,-1024.0,-1.0,-1.0,128.0,1.0,0
1240,24488.0,-17416.0,1382.0,3176.0,177.0,114.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0
-5464,-6904.0,5120.0,-673.0,-112.0,-1175.0,114.0,1.0,0
-32768,15944.0,32767.0,-2900.0,-274.0,831.0,128.0,1.0,0
32767,27240.0,12144.0,-1376.0,-5054.0,297.0,121.0,1.0,0
-22008,-6032.0,-6952.0,2536.0,5137.0,182.0,130.0,1.0,0
-32768,6536.0,32767.0,-879.0,-337.0,-1664.0,147.0,1.0,0
-30224,432.0,32767.0,-1945.0,-376.0,1031.0,127.0,1.0,0
1120,-6280.0,2144.0,1306.0,3158.0,472.0,104.0,1.0,0
-22376,-352.0,4832.0,-290.0,158.0,-1224.0,111.0,1.0,0
-3288,13651.0,-1.0,-1.0,-1.0,-1.0,100.0,1.0,0
-7536,-24680.0,32767.0,-1486.0,63.0,-941.0,72.0,1.0,0
29048,-32768.0,1640.0,-3851.0,-2322.0,521.0,106.0,1.0,0
32480,10152.0,7896.0,-1582.0,-4825.0,282.0,128.0,1.0,0
-328,-20872.0,32767.0,22.0,1289.0,-694.0,139.0,1.0,0
32767,32320.0,-32768.0,-2760.0,-1822.0,-440.0,166.0,1.0,0
21096,15408.0,16744.0,-1547.0,-5539.0,521.0,139.0,1.0,0
-5880,21536.0,29088.0,1445.0,2940.0,-575.0,145.0,1.0,0
-32768,1920.0,17192.0,-494.0,59.0,-1579.0,116.0,1.0,0
22256,-32768.0,8880.0,-3636.0,-3154.0,499.0,140.0,1.0,0
-10752,18752.0,28360.0,-1638.0,-1095.0,1093.0,104.0,1.0,0
13968,-6352.0,32767.0,-1086.0,-1886.0,234.0,119.0,1.0,0
-2552,-592.0,32767.0,79.0,1965.0,-867.0,139.0,1.0,0
-32768,2800.0,6448.0,-269.0,1008.0,-1502.0,98.0,1.0,0
-32768,8296.0,32767.0,-2460.0,193.0,886.0,118.0,1.0,0
32767,-10448.0,18784.0,-1436.0,-4369.0,318.0,128.0,1.0,0
6664,15760.0,32616.0,1025.0,2775.0,-662.0,144.0,1.0,0
-32768,-2448.0,-3968.0,-653.0,31.0,-1586.0,118.0,1.0,0
-25920,-9872.0,32767.0,-2334.0,109.0,877.0,129.0,1.0,0
6144,-11040.0,168.0,398.0,1787.0,724.0,130.0,1.0,0
16496,30472.0,9608.0,-1153.0,-1000.0,-1458.0,130.0,1.0,0
-26968,8944.0,32767.0,-1880.0,-707.0,1151.0,112.0,1.0,0
-24680,6712.0,-5256.0,2306.0,4665.0,253.0,96.0,1.0,0
-32768,-3912.0,-4000.0,-632.0,439.0,-1631.0,106.0,1.0,0
-30040,3408.0,32767.0,-2282.0,6.0,1058.0,129.0,1.0,0
-7040,-8008.0,1376.0,28.0,564.0,374.0,153.0,1.0,0
32767,-32768.0,-32768.0,-2021.0,-976.0,-1647.0,124.0,1.0,0
-25784,20272.0,11968.0,-3418.0,-507.0,715.0,118.0,1.0,0
29136,-8624.0,32767.0,-1582.0,-3771.0,288.0,96.0,1.0,0
-2184,21728.0,20120.0,1039.0,3148.0,-756.0,150.0,1.0,0
-32768,440.0,-7272.0,-599.0,553.0,-1534.0,100.0,1.0,0
17776,-32768.0,12712.0,-3904.0,-2731.0,661.0,104.0,1.0,0
-4784,-17048.0,32767.0,-849.0,-3136.0,1150.0,108.0,1.0,0
576,-7824.0,32.0,450.0,2243.0,488.0,126.0,1.0,0
552,21464.0,19872.0,982.0,3006.0,-726.0,146.0,1.0,0
-5816,32767.0,32767.0,-787.0,-52.0,-1601.0,142.0,1.0,0
-11960,-17424.0,5224.0,-3771.0,-2400.0,896.0,108.0,1.0,0
23688,28296.0,8936.0,-1270.0,-4812.0,339.0,159.0,1.0,0
-4488,-1848.0,4312.0,1560.0,4172.0,-643.0,138.0,1.0,0
32767,32767.0,-21712.0,-1424.0,-941.0,-952.0,118.0,1.0,0
7000,1728.0,2632.0,-1081.0,-2557.0,1109.0,124.0,1.0,0
-26144,10864.0,-952.0,2216.0,4794.0,349.0,123.0,1.0,0
-32768,16008.0,32767.0,-766.0,-231.0,-1613.0,98.0,1.0,0
-32768,16272.0,32767.0,-3245.0,-435.0,797.0,129.0,1.0,0
32767,9760.0,3864.0,-1706.0,-4772.0,292.0,134.0,1.0,0
4896,24328.0,-1240.0,2259.0,4213.0,-247.0,135.0,1.0,0
2392,31000.0,32767.0,-1042.0,-483.0,-1593.0,143.0,1.0,0
-1848,-23512.0,11368.0,-3661.0,-2719.0,895.0,104.0,1.0,0
4280,23312.0,32767.0,-1.0,-1.0,-1.0,152.0,1.0,0
5080,736.0,-7992.0,833.0,2558.0,352.0,133.0,1.0,0
3832,11104.0,32767.0,-133.0,1860.0,-857.0,171.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,0
27288,26576.0,-19768.0,-1781.0,-1902.0,-483.0,112.0,1.0,0
7864,-16440.0,15376.0,-1132.0,-2585.0,995.0,108.0,1.0,0
-7776,13744.0,-11144.0,1449.0,3603.0,465.0,127.0,1.0,0
-23408,-32768.0,32767.0,-2197.0,-1681.0,-889.0,104.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0
-32768,30840.0,13344.0,-3527.0,-1370.0,858.0,100.0,1.0,0
32767,4136.0,11264.0,-1793.0,-5186.0,209.0,118.0,1.0,0
-56,26440.0,-2720.0,1715.0,3701.0,-560.0,138.0,1.0,0
-30848,-1208.0,-6712.0,-487.0,332.0,-1401.0,96.0,1.0,0
-32648,20016.0,28928.0,-3249.0,-802.0,929.0,98.0,1.0,0
32767,-12192.0,24616.0,-1794.0,-4392.0,130.0,108.0,1.0,0
112,9080.0,-224.0,1728.0,3928.0,-546.0,136.0,1.0,0
-29112,32767.0,32767.0,-1084.0,221.0,-1586.0,128.0,1.0,0
1728,-25408.0,-1560.0,-3647.0,-2647.0,802.0,96.0,1.0,0
200,-18728.0,32767.0,-924.0,-3445.0,971.0,125.0,1.0,0
-12648,-8800.0,18416.0,138.0,1191.0,366.0,149.0,1.0,0
-32768,-32768.0,32767.0,-2175.0,-727.0,-909.0,132.0,1.0,0
32767,32767.0,-32768.0,-2124.0,-2239.0,-408.0,131.0,1.0,0
-18144,18216.0,26096.0,-1388.0,-1164.0,879.0,113.0,1.0,0
-2096,1864.0,32767.0,-688.0,-630.0,370.0,143.0,1.0,0
3848,8768.0,32767.0,-338.0,1496.0,-875.0,139.0,1.0,0
1568,856.0,8464.0,-909.0,-63.0,-1222.0,118.0,1.0,0
-32768,928.0,32767.0,-2684.0,376.0,706.0,130.0,1.0,0
3672,7032.0,32767.0,-755.0,-3795.0,802.0,106.0,1.0,0
-3496,-10720.0,32767.0,-1072.0,-1056.0,291.0,131.0,1.0,0
-4736,28536.0,11320.0,2120.0,4244.0,-416.0,137.0,1.0,0
2416,32536.0,30432.0,-1563.0,-1157.0,-1444.0,100.0,1.0,0
-1864,-12488.0,16224.0,-745.0,-744.0,-808.0,136.0,1.0,0
-32768,16184.0,32767.0,-3325.0,-887.0,802.0,122.0,1.0,0
11408,17416.0,32767.0,-1548.0,-5316.0,379.0,124.0,1.0,0
-25624,14536.0,-8336.0,2286.0,4774.0,75.0,120.0,1.0,0
-32768,-32768.0,32767.0,-2410.0,-1069.0,-936.0,72.0,1.0,0
-23968,584.0,-10864.0,-208.0,309.0,-829.0,125.0,1.0,0
-32768,19928.0,22568.0,-3342.0,-1149.0,856.0,112.0,1.0,0
3968,-16920.0,27352.0,-900.0,-2644.0,952.0,114.0,1.0,0
26528,4056.0,8400.0,-1487.0,-4140.0,246.0,124.0,1.0,0
-20552,20120.0,-8968.0,1746.0,4282.0,517.0,84.0,1.0,0
-13312,-31296.0,32767.0,-1894.0,-860.0,-663.0,114.0,1.0,0
-1640,-17888.0,15760.0,-947.0,-265.0,-1052.0,127.0,1.0,0
-27840,25496.0,17664.0,-3279.0,-668.0,731.0,132.0,1.0,0
1200,28600.0,32767.0,-1113.0,-4722.0,428.0,169.0,1.0,0
-19680,20800.0,-5776.0,1579.0,3855.0,310.0,86.0,1.0,0
-10752,-32120.0,32767.0,-2109.0,-1324.0,-669.0,135.0,1.0,0
-10752,-32120.0,32767.0,-2109.0,-1324.0,-669.0,73.0,1.0,0
5968,-472.0,3664.0,-1526.0,-1932.0,-570.0,111.0,1.0,0
-32768,18520.0,30664.0,-2475.0,-363.0,944.0,154.0,1.0,0
2560,-8144.0,32767.0,-697.0,-2870.0,984.0,133.0,1.0,0
18952,31760.0,13376.0,-1319.0,-4745.0,204.0,122.0,1.0,0
-16440,-1712.0,32767.0,-702.0,-148.0,397.0,128.0,1.0,0
-28512,11800.0,-6664.0,2530.0,5054.0,209.0,119.0,1.0,0
-14960,-32768.0,32767.0,-2085.0,-1973.0,-843.0,114.0,1.0,0
-12928,-7640.0,-1328.0,-817.0,-315.0,-1089.0,119.0,1.0,0
30808,-28288.0,-32768.0,-3387.0,-3352.0,461.0,82.0,1.0,0
-16048,-7840.0,32767.0,-2258.0,-373.0,1010.0,124.0,1.0,0
14832,23112.0,11856.0,-1372.0,-4780.0,506.0,83.0,1.0,0
-10408,24704.0,-15584.0,1627.0,3995.0,140.0,88.0,1.0,0
-27552,-32768.0,32767.0,-2539.0,-1363.0,-975.0,100.0,1.0,0
14792,17728.0,-4760.0,-1516.0,-1576.0,-559.0,128.0,1.0,0
-25536,19736.0,32767.0,-1676.0,155.0,874.0,137.0,1.0,0
32767,-6896.0,11120.0,-1288.0,-3766.0,320.0,127.0,1.0,0
2816,-4704.0,32767.0,-692.0,741.0,-871.0,159.0,1.0,0
31176,-31224.0,-22304.0,-3607.0,-2209.0,253.0,126.0,1.0,0
-15496,17664.0,32767.0,-884.0,-4360.0,779.0,123.0,1.0,0
4640,22160.0,15952.0,1368.0,3389.0,-708.0,132.0,1.0,0
-32768,4744.0,4312.0,-505.0,587.0,-1359.0,100.0,1.0,0
-32768,-8632.0,32767.0,-2163.0,524.0,787.0,143.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,0
-11768,560.0,-4904.0,2491.0,4715.0,-73.0,108.0,1.0,0
-4544,-9616.0,10680.0,-923.0,-334.0,-1103.0,122.0,1.0,0
-14672,-13792.0,32767.0,-1781.0,-850.0,1147.0,135.0,1.0,0
-13072,6136.0,16688.0,-1.0,-1.0,-1.0,150.0,1.0,0
-15768,-32768.0,32767.0,-1814.0,-974.0,-799.0,134.0,1.0,0
32767,32767.0,-32768.0,-2729.0,-2584.0,-4.0,137.0,1.0,0
1864,8248.0,32767.0,-1101.0,-3865.0,906.0,128.0,1.0,0
1128,32736.0,9408.0,1645.0,3258.0,-601.0,138.0,1.0,0
32767,32767.0,-32768.0,-1477.0,-1253.0,-553.0,129.0,1.0,0
5424,11928.0,32767.0,-690.0,-3855.0,1084.0,132.0,1.0,0
2720,25616.0,1320.0,1736.0,3624.0,-722.0,136.0,1.0,0
32767,32368.0,-32768.0,-2415.0,-1737.0,-447.0,159.0,1.0,0
32767,11560.0,-208.0,-1259.0,-5048.0,495.0,80.0,1.0,0
-5800,768.0,32767.0,492.0,2372.0,-803.0,139.0,1.0,0
3408,-10360.0,16648.0,-833.0,-638.0,-692.0,120.0,1.0,0
12112,-5352.0,1336.0,-1296.0,-3070.0,1112.0,131.0,1.0,0
-24592,328.0,-2328.0,2294.0,4724.0,-33.0,88.0,1.0,0
-32768,10832.0,-6584.0,-231.0,759.0,-1207.0,128.0,1.0,0
5120,4912.0,2016.0,-1124.0,-2019.0,1166.0,122.0,1.0,0
-13728,20528.0,-14800.0,2048.0,4044.0,314.0,158.0,1.0,0
-32768,4760.0,15176.0,-286.0,626.0,-1532.0,125.0,1.0,0
-24416,-4016.0,32767.0,-1594.0,-469.0,1071.0,88.0,1.0,0
3912,-10040.0,3704.0,-306.0,633.0,408.0,143.0,1.0,0
-32768,-32768.0,32767.0,-2152.0,-1166.0,-957.0,82.0,1.0,0
4472,-29184.0,3760.0,-3826.0,-2975.0,786.0,134.0,1.0,0
3296,-5776.0,32767.0,-920.0,-4089.0,918.0,132.0,1.0,0
-3704,4520.0,-10056.0,1742.0,4096.0,513.0,128.0,1.0,0
-23496,-32768.0,32767.0,-1661.0,-375.0,-762.0,127.0,1.0,0
-31504,1664.0,-7160.0,-263.0,966.0,-1286.0,93.0,1.0,0
29512,-32768.0,7064.0,-3685.0,-3309.0,249.0,138.0,1.0,0
-18544,9264.0,24152.0,-1312.0,-598.0,1141.0,117.0,1.0,0
32767,-7448.0,26392.0,-1742.0,-4344.0,131.0,106.0,1.0,0
848,22576.0,15856.0,1807.0,3603.0,-428.0,112.0,1.0,0
-32768,-456.0,21112.0,-574.0,405.0,-1501.0,145.0,1.0,0
-32768,29160.0,18192.0,-3291.0,-1241.0,931.0,131.0,1.0,0
12000,16008.0,32767.0,-1330.0,-4687.0,407.0,131.0,1.0,0
-9288,-6152.0,20824.0,-170.0,643.0,335.0,141.0,1.0,0
6272,23736.0,8328.0,1474.0,3295.0,-526.0,130.0,1.0,0
-11968,32767.0,32767.0,-1241.0,-445.0,-1480.0,120.0,1.0,0
30488,-32768.0,-23456.0,-3257.0,-3076.0,140.0,137.0,1.0,0
6392,-16600.0,17176.0,-1070.0,-2570.0,1041.0,104.0,1.0,0
-1264,-8440.0,5632.0,340.0,1887.0,621.0,128.0,1.0,0
-3992,-29784.0,32767.0,-1085.0,-337.0,-696.0,143.0,1.0,0
-32768,-8528.0,-384.0,-455.0,454.0,-1448.0,124.0,1.0,0
28000,-32768.0,-10016.0,-3564.0,-3454.0,701.0,141.0,1.0,0
-632,2384.0,504.0,-1111.0,-1.0,-1.0,109.0,1.0,0
25320,12064.0,8984.0,-1452.0,-4370.0,164.0,80.0,1.0,0
-17160,21400.0,-5496.0,1674.0,4156.0,262.0,116.0,1.0,0
-26656,-32768.0,32767.0,-2138.0,-1306.0,-900.0,88.0,1.0,0
-3680,-17848.0,17536.0,-1076.0,-837.0,-925.0,129.0,1.0,0
-19992,21808.0,15192.0,-3734.0,-1833.0,740.0,129.0,1.0,0
3288,-2864.0,32767.0,-750.0,-3543.0,912.0,101.0,1.0,0
5832,-5784.0,-3824.0,792.0,2458.0,480.0,112.0,1.0,0
-4400,-26176.0,32767.0,-1133.0,-432.0,-642.0,130.0,1.0,0
-10696,-6488.0,2568.0,-342.0,110.0,-1142.0,126.0,1.0,0
-20784,-16280.0,32767.0,-1972.0,-151.0,1188.0,143.0,1.0,0
-5520,-6256.0,24176.0,-786.0,-674.0,315.0,132.0,1.0,0
10008,19984.0,16904.0,745.0,2465.0,-772.0,141.0,1.0,0
-9360,32767.0,31296.0,-948.0,323.0,-1563.0,112.0,1.0,0
-968,-17424.0,13912.0,-1186.0,-1154.0,-932.0,129.0,1.0,0
-20848,24008.0,13024.0,-3541.0,-1597.0,830.0,133.0,1.0,0
-496,11376.0,32767.0,-980.0,-3958.0,595.0,108.0,1.0,0
-424,-3328.0,-4160.0,926.0,2759.0,579.0,141.0,1.0,0
-12952,-31408.0,32767.0,-1499.0,-626.0,-619.0,134.0,1.0,0
-6208,-9560.0,320.0,-881.0,-564.0,-1049.0,108.0,1.0,0
8912,-32768.0,3744.0,-4187.0,-2382.0,729.0,137.0,1.0,0
-31896,9256.0,32048.0,-1551.0,-262.0,846.0,159.0,1.0,0
-2640,-9704.0,32767.0,-955.0,-2614.0,905.0,135.0,1.0,0
25824,26208.0,15360.0,-1120.0,-4693.0,403.0,159.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0
23560,-2392.0,32767.0,-1914.0,-4241.0,-56.0,116.0,1.0,0
8560,-1800.0,1976.0,185.0,1552.0,323.0,139.0,1.0,0
-20592,-8800.0,23432.0,176.0,1393.0,412.0,129.0,1.0,0
-23808,24760.0,-4168.0,1945.0,4236.0,300.0,100.0,1.0,0
1960,9264.0,-9192.0,1421.0,3266.0,-513.0,114.0,1.0,0
-9736,-29376.0,32767.0,-1323.0,-270.0,-614.0,138.0,1.0,0
-15728,32767.0,31808.0,-717.0,592.0,-1585.0,146.0,1.0,0
32767,17408.0,-23232.0,-1272.0,-994.0,-890.0,132.0,1.0,0
-32768,14168.0,32767.0,-3482.0,-721.0,689.0,118.0,1.0,0
-4528,-10208.0,14600.0,-1084.0,-2596.0,887.0,131.0,1.0,0
3544,-1624.0,32767.0,-1268.0,-1973.0,511.0,100.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0
-31848,10384.0,-3168.0,2484.0,4814.0,102.0,112.0,1.0,0
-25888,-32768.0,32767.0,-2224.0,-1244.0,-877.0,64.0,1.0,0
-13720,-4224.0,-2992.0,-273.0,268.0,-1200.0,124.0,1.0,0
13816,-27128.0,4000.0,-3867.0,-2300.0,715.0,88.0,1.0,0
-14904,13352.0,21528.0,-1529.0,-712.0,923.0,74.0,1.0,0
7376,-8568.0,32767.0,-787.0,-3787.0,708.0,73.0,1.0,0
18048,15152.0,7288.0,-1316.0,-4269.0,262.0,95.0,1.0,0
-21720,15208.0,1704.0,1589.0,4110.0,493.0,88.0,1.0,0
-17944,-32768.0,32767.0,-2267.0,-1854.0,-1038.0,68.0,1.0,0
32767,32767.0,-32768.0,-2414.0,-2196.0,-655.0,132.0,1.0,0
-32032,6648.0,32767.0,-1791.0,-132.0,836.0,143.0,1.0,0
27496,8008.0,9344.0,-1498.0,-4952.0,219.0,127.0,1.0,0
-15744,8536.0,-904.0,1956.0,4462.0,549.0,119.0,1.0,0
-6640,21464.0,19912.0,1313.0,2801.0,-445.0,144.0,1.0,0
22880,-2808.0,-1664.0,-1544.0,-1270.0,-1211.0,130.0,1.0,0
-32768,-6696.0,-9384.0,-447.0,899.0,-1444.0,157.0,1.0,0
1184,-11776.0,4120.0,-867.0,-1032.0,-970.0,135.0,1.0,0
32767,32767.0,-24584.0,-1999.0,-2364.0,-393.0,140.0,1.0,0
32767,32767.0,-32768.0,-2946.0,-3225.0,-278.0,148.0,1.0,0
30352,-5872.0,-32768.0,-3717.0,-3252.0,84.0,167.0,1.0,0
32767,-32768.0,2640.0,-3785.0,-3589.0,132.0,114.0,1.0,0
4048,-16560.0,-4072.0,-4128.0,-2750.0,493.0,135.0,1.0,0
-32768,7528.0,32767.0,-2391.0,109.0,810.0,119.0,1.0,0
1968,-15680.0,12984.0,-1613.0,-2256.0,1049.0,83.0,1.0,0
32767,27128.0,23656.0,-1466.0,-4757.0,142.0,117.0,1.0,0
32767,-12136.0,22168.0,-1634.0,-3992.0,-5.0,113.0,1.0,0
1088,-7288.0,-6808.0,459.0,2271.0,643.0,138.0,1.0,0
-32768,10608.0,-3728.0,2361.0,4822.0,220.0,122.0,1.0,0
5712,21944.0,14152.0,1128.0,2797.0,-463.0,130.0,1.0,0
1368,-22976.0,32767.0,-875.0,-1.0,-1.0,167.0,1.0,0
-3968,-25152.0,32767.0,-1714.0,-1087.0,-525.0,139.0,1.0,0
8096,32767.0,20560.0,-946.0,-308.0,-1680.0,151.0,1.0,0
32767,25056.0,-24168.0,-1327.0,-1472.0,-801.0,116.0,1.0,0
-22752,-10816.0,32767.0,-2800.0,-516.0,908.0,134.0,1.0,0
5064,9256.0,32767.0,-1349.0,-4269.0,466.0,72.0,1.0,0
1464,-1312.0,32767.0,-1516.0,-2637.0,67.0,114.0,1.0,0
-11392,-3872.0,-5488.0,2065.0,4322.0,-261.0,108.0,1.0,0
32767,15072.0,3744.0,-1812.0,-804.0,-1561.0,128.0,1.0,0
3920,-12672.0,10400.0,-877.0,-911.0,-844.0,105.0,1.0,0
15104,-16248.0,-10312.0,-4117.0,-2417.0,751.0,106.0,1.0,0
-20856,-4032.0,32767.0,-1705.0,-62.0,857.0,159.0,1.0,0
32767,24200.0,21048.0,-1216.0,-4733.0,338.0,183.0,1.0,0
-7784,2200.0,-5416.0,1354.0,3395.0,531.0,139.0,1.0,0
-2592,-26960.0,32767.0,-719.0,357.0,-664.0,137.0,1.0,0
-32768,-720.0,-3304.0,-194.0,552.0,-1325.0,122.0,1.0,0
18208,-32768.0,6824.0,-3895.0,-2788.0,708.0,122.0,1.0,0
-13144,16072.0,16720.0,-1455.0,-1190.0,1088.0,96.0,1.0,0
32152,-9128.0,18768.0,-1599.0,-4507.0,161.0,118.0,1.0,0
2176,1496.0,-10776.0,588.0,2064.0,465.0,134.0,1.0,0
-26512,11456.0,4872.0,2183.0,4606.0,378.0,80.0,1.0,0
-1376,-3512.0,32767.0,-372.0,652.0,-518.0,159.0,1.0,0
-17216,-32768.0,32767.0,-2396.0,-2042.0,-768.0,84.0,1.0,0
-32768,4696.0,2424.0,-525.0,484.0,-1429.0,125.0,1.0,0
17440,-32768.0,8880.0,-3933.0,-2898.0,405.0,143.0,1.0,0
-32768,-2856.0,32767.0,-2285.0,-328.0,736.0,136.0,1.0,0
6264,712.0,32767.0,-1371.0,-3656.0,659.0,80.0,1.0,0
27520,5392.0,23272.0,-1757.0,-4560.0,75.0,129.0,1.0,0
5752,-5424.0,-8808.0,855.0,2958.0,327.0,135.0,1.0,0
-2880,18680.0,-3152.0,1548.0,3609.0,-551.0,130.0,1.0,0
15216,-19792.0,-14088.0,-1853.0,-1095.0,-1250.0,131.0,1.0,0
15344,9752.0,4624.0,-1618.0,-1633.0,-699.0,112.0,1.0,0
-32768,-688.0,32767.0,-2947.0,-248.0,870.0,133.0,1.0,0
-8280,-11064.0,18320.0,-1197.0,-1910.0,1057.0,138.0,1.0,0
32767,7632.0,9264.0,-1548.0,-5170.0,136.0,139.0,1.0,0
-1096,-10736.0,12592.0,-133.0,827.0,290.0,137.0,1.0,0
8832,17976.0,18328.0,1179.0,3176.0,-668.0,112.0,1.0,0
-31056,-32768.0,32767.0,-2396.0,-1418.0,-991.0,140.0,1.0,0
-24336,5448.0,-5376.0,-684.0,318.0,-1186.0,127.0,1.0,0
12272,-32768.0,2872.0,-4051.0,-2606.0,604.0,96.0,1.0,0
24,4208.0,5648.0,-1248.0,-1155.0,878.0,106.0,1.0,0
15616,28424.0,32767.0,-929.0,-4390.0,466.0,134.0,1.0,0
-4488,-9176.0,19256.0,-129.0,767.0,515.0,145.0,1.0,0
-5712,-19496.0,32767.0,-1.0,-1.0,-1.0,159.0,1.0,0
8792,29192.0,25672.0,-1661.0,-1467.0,-1420.0,108.0,1.0,0
-3064,-13984.0,14160.0,-815.0,-819.0,-885.0,124.0,1.0,0
2568,-2712.0,1944.0,-3804.0,-1221.0,771.0,108.0,1.0,0
3720,-11632.0,32767.0,-2049.0,-1.0,-1.0,112.0,1.0,0
-8080,-7040.0,27424.0,-223.0,834.0,580.0,132.0,1.0,0
-1352,24528.0,16488.0,1422.0,3077.0,-491.0,140.0,1.0,0
11232,23224.0,24968.0,-1330.0,-734.0,-1454.0,130.0,1.0,0
-1320,-3160.0,4448.0,-883.0,-1422.0,-689.0,128.0,1.0,0
-3920,-1056.0,-3880.0,-3726.0,-1385.0,856.0,92.0,1.0,0
-10840,7544.0,8800.0,-1237.0,-1929.0,995.0,112.0,1.0,0
30344,-14528.0,32767.0,-1484.0,-3913.0,152.0,143.0,1.0,0
